Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
1044	-98.64161	-129.5334	30.89181	0.000794475	0.043153	0.00194134	0.00271802	0.0472654	0.020835	0.0873909	0.00480071	0.00429356	0.0646196	0.038913	0.058526	0.000141449	0.045575	0.0193057	0.186022	0.00541836	0.0211402	0.00836549	0.00229127	0.0281819	0.0475365	0.0117654	0.0572301	0.00211194	0.0535147	0.00578467	0.164645	0.00686794	0.3834198	1.61658	0.948863	0.974725	0.992045	1.00802	1.02593	1.05389	0.03795442	4.216214	0.000763076	0.0414475	0.00186461	0.0026106	0.0453974	0.0200116	0.083937	0.00461098	0.00412387	0.0620657	0.037375	0.0562129	0.000135859	0.0437738	0.0185427	0.17867	0.00520421	0.0203047	0.00803487	0.00220071	0.0270681	0.0456577	0.0113004	0.0549682	0.00202847	0.0513997	0.00555604	0.158138	0.0065965	0.80829	0.19171	1.041149
1080	-95.32604	-124.8122	29.4862	0.0346594	0.0342505	0.00815469	0.0267721	0.00271015	0.00559661	0.0209928	0.0581829	0.0519124	0.0154684	0.0469929	0.00857328	0.138176	0.0935437	0.0399004	0.149021	0.0052421	0.010656	0.0334727	0.105572	0.0221478	0.0173703	0.0114901	0.0289732	0.0146419	0.0448301	0.0358017	0.031275	0.076385	0.2275972	1.772403	0.560962	0.754318	0.915797	1.09195	1.3257	1.78265	0.4180073	7.787456	0.0295536	0.029205	0.00695339	0.0228282	0.00231091	0.00477215	0.0179003	0.0496118	0.044265	0.0131897	0.0400702	0.00731031	0.117821	0.0797634	0.0340225	0.127068	0.00446987	0.00908623	0.0285417	0.0900194	0.0188851	0.0148114	0.00979744	0.0247051	0.0124849	0.038226	0.0305276	0.0266678	0.0651324	0.886201	0.113799	1.172765
1116	-91.73202	-122.9269	31.19484	0.0197194	0.000167366	0.00288063	0.0219762	0.00814817	0.00133351	0.0315848	0.079293	0.00751452	0.0608877	0.0366377	0.0295934	0.0331457	0.112516	0.0455131	0.148736	0.0759305	0.00300992	0.015367	0.00977525	0.0345754	0.114434	0.0114659	0.0604729	0.0746946	0.0234783	0.0241605	0.0467216	0.102874	0.5640117	1.435988	0.790374	0.891606	0.964839	1.03644	1.12157	1.26522	0.1701011	2.546026	0.0159464	0.000135343	0.00232946	0.0177714	0.00658914	0.00107837	0.0255415	0.0641214	0.00607673	0.0492377	0.0296276	0.0239311	0.0268037	0.0909877	0.0368049	0.120278	0.0614023	0.00243402	0.0124268	0.0079049	0.0279599	0.0925384	0.00927205	0.0489023	0.0604029	0.0189861	0.0195378	0.0377821	0.0831903	0.717994	0.282006	1.236606
1152	-89.59048	-121.2951	31.70457	0.0145054	0.00165018	0.00219224	0.00318004	0.0024322	0.00805041	0.0502092	0.0652574	0.00445374	0.0429954	0.0242327	0.000149879	0.0104282	0.0224285	0.0544984	0.127816	0.011395	0.00673891	0.00743697	0.0130163	0.00910685	0.0149109	0.0177557	0.0189815	0.0106489	0.0098309	0.00609908	0.0221635	0.0188222	0.5308332	1.469167	0.86354	0.930947	0.977924	1.02257	1.07418	1.15802	0.106085	2.767662	0.0241199	0.00274396	0.00364531	0.00528785	0.00404431	0.0133864	0.083489	0.108512	0.00740579	0.0714937	0.0402947	0.000249222	0.0173402	0.0372947	0.0906213	0.212536	0.0189478	0.0112056	0.0123664	0.0216438	0.0151431	0.0247943	0.0295245	0.0315629	0.0177073	0.0163471	0.0101417	0.036854	0.0312979	0.734583	0.265417	0.6013866
1188	-106.9847	-137.8586	30.87389	0.00129606	0.00049303	0.0270833	0.00996376	0.0143436	0.0220702	0.0156922	0.0396212	0.0357489	0.00533561	0.184013	0.000784906	0.031252	0.040203	0.106383	0.0436884	0.0428781	0.00808701	0.0301312	0.0098285	0.0106204	0.0373374	0.0987148	0.0445266	0.017524	0.0478507	0.0288902	0.026736	0.133953	0.468102	1.531898	0.648529	0.809613	0.936234	1.06811	1.23516	1.54195	0.313124	3.272573	0.00116233	0.000442159	0.0242889	0.00893571	0.0128637	0.019793	0.0140731	0.0355331	0.0320604	0.00478509	0.165027	0.00070392	0.0280274	0.0360549	0.0954063	0.0391807	0.038454	0.0072526	0.0270223	0.0088144	0.00952456	0.0334849	0.0885294	0.0399324	0.0157159	0.0429135	0.0259094	0.0239774	0.120132	0.765949	0.234051	1.11505
1224	-87.39564	-119.5115	32.11583	0.0140456	0.0204642	0.0249875	0.029394	0.0198122	0.026251	0.0388701	0.0380229	0.0107322	0.0459228	0.039668	0.0104853	0.0410151	0.034868	0.0959491	0.2054	0.0569824	0.0219006	0.115496	0.0265159	0.00736412	0.00637457	0.03281	0.0698446	0.00406845	0.0387468	0.00989038	0.0495564	0.0144781	0.8229484	1.177052	0.973215	0.986846	0.995878	1.00414	1.01333	1.02752	0.01963119	1.430286	0.0122145	0.0177962	0.0217298	0.0255618	0.0172293	0.0228286	0.0338026	0.0330658	0.00933299	0.0399357	0.0344964	0.00911827	0.0356679	0.0303222	0.08344	0.178622	0.0495535	0.0190454	0.100439	0.023059	0.00640405	0.0055435	0.0285325	0.0607388	0.00353804	0.0336953	0.00860095	0.0430956	0.0125906	0.588526	0.411474	1.149917
1260	-105.1592	-135.1147	29.95547	0.0153991	0.0829408	0.016711	0.0723013	0.0708035	0.101685	0.00998316	0.130022	0.0508641	0.0600023	0.0284871	0.13005	0.0144155	0.272438	0.189003	0.0463478	0.0727974	0.105527	0.0182911	0.00149947	0.00321727	0.0225061	0.0175392	0.0227966	0.0714069	0.101518	0.0332063	0.0589154	0.241986	0.5255365	1.474463	0.814866	0.904975	0.969329	1.03164	1.105	1.2272	0.1480355	2.805635	0.00746566	0.0402106	0.00810165	0.0350524	0.0343263	0.0492981	0.00483994	0.063036	0.0246594	0.0290897	0.0138109	0.0630498	0.00698877	0.132081	0.0916308	0.0224699	0.035293	0.0511605	0.00886771	0.000726959	0.00155977	0.0109112	0.00850321	0.0110521	0.0346188	0.0492171	0.0160988	0.0285628	0.117317	0.737232	0.262768	2.062661
1296	-94.92977	-125.9621	31.03229	0.022275	0.0135476	0.0311008	0.0131874	0.00512666	0.0122869	0.0161981	0.060595	0.00130219	0.0357291	0.0324128	0.001178	0.0595315	0.01508	0.00973599	0.052013	0.0178495	0.040941	0.0993443	0.0148856	0.000656691	0.00160629	0.00601401	0.0218565	0.0483033	0.00595445	0.0149639	0.0161097	0.0309745	0.6298393	1.370161	0.241513	0.500102	0.805586	1.24133	1.99959	4.14056	1.027359	2.175413	0.031787	0.0193327	0.0443815	0.0188188	0.00731585	0.0175336	0.0231151	0.0864705	0.00185825	0.0509862	0.0462538	0.00168103	0.0849528	0.0215195	0.0138935	0.0742237	0.0254716	0.0584237	0.141767	0.0212421	0.000937112	0.00229221	0.00858212	0.0311897	0.0689299	0.00849713	0.0213538	0.0229888	0.0442013	0.68508	0.31492	0.7007599
1332	-95.3521	-125.7089	30.35676	0.00242362	0.039456	0.0176015	0.00280177	0.00132112	0.00238774	0.0503727	0.0284391	0.0149633	0.0246851	0.0292167	0.014796	0.0145246	0.0264918	0.0345531	0.0474016	0.0103531	0.0205221	0.00279159	0.0563669	0.00800636	0.0415568	0.036499	0.00400593	0.024336	0.0168376	0.0406791	0.032251	0.0460597	0.3010264	1.698974	0.532409	0.735342	0.908546	1.10066	1.35991	1.87826	0.4557816	5.643935	0.00350386	0.057042	0.0254467	0.00405056	0.00190996	0.00345199	0.0728245	0.0411148	0.0216325	0.0356876	0.042239	0.0213908	0.0209984	0.0382995	0.0499538	0.068529	0.0149675	0.029669	0.00403584	0.0814903	0.0115749	0.0600791	0.0527671	0.00579142	0.0351828	0.0243423	0.0588102	0.0466257	0.0665891	0.849487	0.150513	0.6917007
1368	-89.80046	-120.4346	30.63415	0.011015	0.000505058	0.0181277	0.00721443	0.0168661	0.00695253	0.0412454	0.0216063	0.0176781	0.0350385	0.011663	0.00604318	0.00473734	0.0169531	0.0823764	0.132404	0.00240409	0.0198292	0.0074097	0.0779068	0.00960477	0.121768	0.0353608	0.0334186	0.00682478	0.00774704	0.107286	0.0781902	0.0636588	0.4442911	1.555709	0.445906	0.674427	0.884364	1.13076	1.48274	2.24262	0.5839839	3.501553	0.0109948	0.000504133	0.0180945	0.00720122	0.0168352	0.0069398	0.0411698	0.0215667	0.0176457	0.0349744	0.0116416	0.00603211	0.00472867	0.0169221	0.0822256	0.132161	0.00239969	0.0197929	0.00739613	0.0777641	0.00958718	0.121545	0.035296	0.0333574	0.00681228	0.00773285	0.10709	0.078047	0.0635422	0.777854	0.222146	1.001835
1404	-95.61608	-125.9003	30.28424	0.00669768	0.00206885	0.0115216	0.0291862	0.0238434	0.00948059	0.0314292	0.0117829	0.0211525	0.0198388	0.0150841	0.00114949	0.00442822	0.00739141	0.0134165	0.114075	0.0306399	0.0427976	0.0022555	0.0494795	0.00152781	0.0252132	0.0352007	0.0126151	0.00176955	0.029733	0.0397685	0.0264939	0.0185438	0.293205	1.706795	0.4938	0.708833	0.898199	1.11334	1.41077	2.02511	0.5102152	5.821166	0.0104883	0.00323975	0.0180424	0.0457045	0.0373378	0.0148462	0.0492169	0.0184516	0.0331241	0.0310668	0.0236211	0.00180007	0.00693443	0.0115747	0.0210097	0.178638	0.047981	0.0670195	0.00353202	0.077483	0.0023925	0.039483	0.055123	0.0197548	0.00277105	0.0465607	0.062276	0.0414885	0.0290389	0.853397	0.146603	0.6385847
1440	-96.87905	-127.4771	30.59801	0.0462239	0.0146822	0.000784288	0.0189963	0.0450491	0.152406	0.0238494	0.0550793	0.000828663	0.0967539	0.00871744	0.113655	0.00132353	0.0771785	0.0407178	0.182772	0.0197847	0.0406789	0.137738	0.0468935	0.0102069	0.0537143	0.00453211	0.0524427	0.0616055	0.0205167	0.0564118	0.0349059	0.176276	0.5910405	1.40896	0.586611	0.770946	0.922048	1.08454	1.29711	1.70471	0.3856797	2.383863	0.0289855	0.00920672	0.000491802	0.011912	0.0282488	0.0955689	0.0149552	0.0345384	0.000519628	0.0606712	0.00546643	0.0712693	0.000829943	0.0483962	0.0255328	0.11461	0.0124063	0.0255084	0.0863712	0.0294054	0.00640042	0.0336825	0.00284194	0.0328852	0.0386308	0.0128654	0.035374	0.0218884	0.110537	0.70448	0.29552	1.594724
1476	-86.26255	-116.8832	30.62067	0.029368	0.00409374	0.0113977	0.0380474	0.00650201	0.00950341	0.0483879	0.08064	0.0489092	0.0078897	0.0400789	0.00604961	0.0706129	0.0651162	0.0813151	0.286719	0.0360571	0.0428268	0.0155463	0.0515564	0.00535509	0.00765734	0.00386464	0.0731308	0.0412105	0.00628363	0.0492139	0.0290483	0.0735187	0.5345194	1.465481	0.42882	0.661698	0.879122	1.1375	1.51126	2.33198	0.6122358	2.741679	0.0231262	0.00322367	0.00897526	0.0299609	0.0051201	0.00748359	0.0381037	0.0635011	0.0385142	0.00621285	0.0315606	0.00476385	0.055605	0.0512766	0.0640327	0.225781	0.0283936	0.0337245	0.0122421	0.0405988	0.00421694	0.00602987	0.00304326	0.0575878	0.0324518	0.00494812	0.0387541	0.0228744	0.0578933	0.73274	0.26726	1.269901
1512	-94.92763	-125.2313	30.30367	0.00304646	0.00211137	0.0139126	0.0210143	0.00801477	0.0166842	0.0367885	0.00166643	0.026068	0.00966052	0.0544794	0.00458874	0.029542	0.120754	0.0179347	0.181551	0.0796082	0.0457301	0.034712	0.00647086	0.00691612	0.00989523	0.00166132	0.0171548	0.000113318	0.00568517	0.00482769	0.0255086	0.0351966	0.3527014	1.647299	0.386081	0.628669	0.86519	1.15582	1.59066	2.59013	0.6881507	4.670519	0.00370933	0.00257078	0.0169398	0.0255867	0.00975866	0.0203144	0.0447932	0.00202902	0.0317401	0.0117625	0.0663333	0.00558718	0.0359699	0.147028	0.0218371	0.221054	0.0969298	0.0556802	0.0422648	0.00787883	0.00842096	0.0120483	0.0020228	0.0208875	0.000137974	0.00692217	0.00587813	0.0310589	0.0428549	0.823649	0.176351	0.8212975
1548	-85.17221	-114.8228	29.65057	0.0210613	0.00729845	0.00165334	0.00342204	0.00580907	0.0387198	0.0636112	0.0623407	0.0157181	0.00796205	0.0238843	0.0010914	0.117402	0.00123485	0.0322819	0.341592	0.141726	0.0131471	0.0378993	0.00954721	0.0133255	0.0246731	0.0126515	0.0132251	0.0245118	0.000473724	0.0327851	0.0220637	0.0685503	0.264854	1.735146	0.482859	0.701129	0.895142	1.11714	1.42627	2.071	0.5264168	6.55133	0.0181615	0.0062936	0.00142571	0.00295089	0.00500928	0.0333889	0.0548532	0.0537576	0.013554	0.00686583	0.0205959	0.000941133	0.101238	0.00106484	0.0278373	0.294562	0.122213	0.011337	0.0326813	0.00823275	0.0114909	0.0212761	0.0109096	0.0114043	0.021137	0.000408501	0.0282712	0.019026	0.0591123	0.867573	0.132427	1.159662
1584	-96.04312	-125.0003	28.95719	0.00147856	0.00320269	0.00127466	0.00380616	0.00411161	0.00163933	0.00185571	0.0173619	0.00436486	0.00835736	0.00686758	0.000686234	0.0081472	0.000608155	0.00434102	0.0268664	0.00245982	0.000439116	0.0129907	0.0183268	0.000143673	0.00668198	0.00443649	0.00172318	0.00381009	0.00968249	0.000356396	0.000667292	0.00803942	0.3000321	1.699968	0.13115	0.371308	0.734116	1.36218	2.69319	7.62484	1.468851	5.665952	0.0089758	0.0194424	0.00773805	0.0231059	0.0249601	0.00995181	0.0112654	0.105398	0.0264976	0.0507347	0.0416907	0.00416589	0.0494588	0.0036919	0.0263529	0.163097	0.0149327	0.00266572	0.078862	0.111255	0.000872189	0.040564	0.0269324	0.0104608	0.0231298	0.058779	0.00216355	0.0040509	0.0488045	0.849984	0.150016	0.1647269
1620	-88.27854	-120.4227	32.14417	0.0174523	0.0894913	0.0780119	0.0135579	0.00169677	0.0196017	0.105408	0.0971364	0.0076323	0.0185521	0.104688	0.025783	0.0643412	0.0871578	0.0314306	0.156325	0.0610756	0.0216665	0.000582854	0.0325542	0.00598479	0.0182203	0.089146	0.0198616	0.00140119	0.0303405	0.00205039	0.0360864	0.0937063	0.9374466	1.062553	0.969907	0.985209	0.995362	1.00466	1.01501	1.03103	0.02209367	1.133455	0.0131128	0.0672391	0.058614	0.0101867	0.00127487	0.0147277	0.0791979	0.0729832	0.00573451	0.0139391	0.0786571	0.019372	0.0483426	0.0654858	0.0236153	0.117454	0.045889	0.016279	0.000437926	0.0244595	0.00449665	0.0136898	0.0669796	0.014923	0.00105278	0.0227962	0.00154056	0.0271134	0.070406	0.531277	0.468723	1.330942
1656	-94.3251	-125.7697	31.44464	0.00521549	0.00174651	0.00243553	0.00113926	0.00674525	0.00721832	0.00872674	0.0842898	0.00854931	0.0121144	0.032625	0.00491295	0.177676	0.0229072	0.0214544	0.153227	0.0170107	0.0240118	0.0179277	0.0245861	0.00355843	0.022556	0.0638891	0.00240082	0.0408192	0.00155145	0.0344044	0.076776	0.0286432	0.9251159	1.074884	0.201461	0.457775	0.783664	1.27606	2.18448	4.96373	1.158471	1.161891	0.00573686	0.0019211	0.002679	0.00125315	0.00741955	0.00793992	0.00959913	0.092716	0.00940396	0.0133255	0.0358864	0.00540409	0.195437	0.0251971	0.0235992	0.168545	0.0187113	0.0264122	0.0197199	0.0270439	0.00391416	0.0248109	0.070276	0.00264082	0.0448998	0.00170654	0.0378438	0.0844511	0.0315065	0.537442	0.462558	0.9091177
1692	-96.16079	-127.1597	30.99888	0.00258457	0.0106361	0.0383369	0.0130376	0.0139682	0.00970172	0.0517467	0.0718517	0.0117154	0.155642	0.0385061	0.0126032	0.0980839	0.0638363	0.126173	0.196767	0.0181068	0.0191315	0.12659	0.0541848	0.0437959	0.0827192	0.0320157	0.0050029	0.0253982	0.00188834	0.0235905	0.0071533	0.0442918	0.6272612	1.372739	0.617636	0.790569	0.929307	1.07607	1.26491	1.61908	0.3484152	2.188464	0.00184736	0.00760229	0.0274019	0.00931881	0.00998403	0.00693446	0.0369868	0.0513572	0.00837381	0.111248	0.0275229	0.00900834	0.0701071	0.045628	0.0901842	0.140642	0.0129421	0.0136746	0.0904821	0.0387295	0.0313038	0.0591249	0.0228838	0.00357591	0.0181538	0.00134972	0.0168617	0.00511294	0.0316583	0.686369	0.313631	1.399059
1728	-99.74668	-131.2007	31.454	0.00663565	0.0210164	0.00441885	0.0200081	0.0815869	0.0110557	0.0143897	0.0519159	0.0133306	0.00542643	0.00355452	0.0254961	0.0210201	0.0214437	0.0260937	0.048572	0.00299748	0.0356221	0.0390468	0.0127324	0.00054635	0.00480901	0.0051881	0.0148867	0.00268903	0.0079021	0.0651698	0.0710686	0.0208263	0.7129174	1.287083	0.31043	0.565236	0.836951	1.19481	1.76917	3.22134	0.8458433	1.805374	0.0100624	0.0318696	0.00670082	0.0303406	0.12372	0.016765	0.0218208	0.0787261	0.0202148	0.00822873	0.00539014	0.0386627	0.0318753	0.0325176	0.039569	0.0736554	0.00454542	0.054018	0.0592112	0.0193076	0.000828494	0.00729247	0.00786732	0.0225745	0.00407769	0.0119829	0.0988246	0.10777	0.0315813	0.643541	0.356459	0.659449
1764	-94.48068	-124.9382	30.45756	0.0120163	0.0669616	0.0562764	0.0180709	0.0231476	0.0395006	0.130982	0.0605781	0.0736408	0.0365623	0.0586193	0.0970585	0.0101394	0.0292295	0.0282942	0.612202	0.00529006	0.0222351	0.0477655	0.0132769	0.00281395	0.0142334	0.027837	0.0123438	0.00875965	0.00335176	0.0852343	0.0838611	0.0204426	0.5001288	1.499871	0.879932	0.939524	0.980726	1.01965	1.06437	1.13645	0.09248783	2.99897	0.00706542	0.0393724	0.0330897	0.0106254	0.0136104	0.0232258	0.0770155	0.035619	0.0432997	0.0214981	0.0344673	0.0570689	0.0059618	0.0171865	0.0166366	0.359965	0.00311048	0.0130739	0.0280854	0.0078066	0.00165456	0.008369	0.0163677	0.00725794	0.00515054	0.00197078	0.0501165	0.049309	0.0120199	0.749936	0.250064	1.700725
1800	-95.35474	-125.6835	30.32876	0.0429617	0.0159818	0.0472858	0.00288412	0.00170473	0.0139405	0.116853	0.0575969	0.0259562	0.0494268	0.00495369	0.0559481	0.0581113	0.0144509	0.0329946	0.0748354	0.00645924	0.0287775	0.0833438	0.0019827	0.0169978	0.0107597	0.0103746	0.00402012	0.00235206	0.024427	0.0518643	0.0691462	0.00711663	0.2580119	1.741988	0.947199	0.973891	0.99178	1.00829	1.02681	1.05574	0.03922365	6.75158	0.0460219	0.0171201	0.0506539	0.00308955	0.00182616	0.0149334	0.125176	0.0616995	0.0278051	0.0529474	0.00530654	0.0599332	0.0622505	0.0154802	0.0353447	0.0801658	0.00691932	0.0308273	0.0892804	0.00212392	0.0182085	0.0115261	0.0111136	0.00430647	0.0025196	0.0261669	0.0555585	0.0740714	0.00762354	0.870994	0.129006	0.933507
1836	-102.0545	-131.7256	29.67108	0.00445895	0.00678508	0.023123	0.0265858	0.0245567	0.0151874	0.0216062	0.0316642	0.00104487	0.0167903	0.00913409	0.0306421	0.162359	0.00821741	0.0314059	0.0532519	0.00575796	0.0161274	0.0454229	0.000914428	0.00409326	0.0121166	0.00904207	0.0194693	0.0132183	6.28353e-06	0.0133211	0.0167989	0.0443829	0.1888776	1.811122	0.607983	0.784519	0.927082	1.07865	1.27467	1.64478	0.3598049	9.588866	0.00668023	0.0101652	0.034642	0.0398299	0.03679	0.0227532	0.0323696	0.0474381	0.00156538	0.0251546	0.0136844	0.0459068	0.24324	0.012311	0.0470511	0.07978	0.00862636	0.0241614	0.0680509	0.00136996	0.00613238	0.0181527	0.0135465	0.0291682	0.0198032	9.41375e-06	0.0199572	0.0251675	0.0664928	0.905561	0.0944388	0.6674841
1872	-94.14297	-125.019	30.87605	0.00012834	0.0169749	0.0199711	0.00601616	0.0208802	0.00176476	0.0160948	0.0379847	0.00304014	0.0307516	0.00592786	0.0101707	0.0433181	0.0520807	0.030442	0.119615	0.01127	0.00523114	0.023679	0.00520984	0.0114174	0.0117428	0.0140213	0.00717163	0.0148549	0.000326955	0.00922003	0.0308687	0.0197524	0.6452075	1.354792	0.170739	0.422286	0.764181	1.30859	2.36806	5.85688	1.278109	2.099778	0.000221304	0.0292708	0.0344372	0.010374	0.0360049	0.00304307	0.0277532	0.0654991	0.00524227	0.0530267	0.0102217	0.0175379	0.0746957	0.0898056	0.0524928	0.206259	0.0194334	0.00902033	0.040831	0.00898361	0.0196877	0.0202487	0.0241777	0.0123664	0.0256151	0.000563787	0.0158986	0.0532287	0.0340602	0.677396	0.322604	0.5799272
1908	-97.44309	-126.4703	29.02724	0.00529858	0.00418	0.00244597	0.000223267	0.00121789	0.00193277	0.0102844	0.00583863	0.000607965	0.00191931	0.0110959	0.0165823	0.0186603	0.0224627	0.00766615	0.0209055	0.000233173	0.00737821	0.021829	0.0110162	0.00518525	0.0043872	0.0112357	0.0100656	0.00757304	0.00162726	0.00528029	0.0085462	0.00537458	0.3098129	1.690187	0.10088	0.326704	0.705383	1.41767	3.06088	9.91273	1.658589	5.45551	0.0229323	0.0180911	0.0105862	0.000966299	0.00527104	0.00836503	0.0445108	0.0252696	0.00263127	0.00830676	0.0480232	0.0717681	0.0807618	0.0972187	0.0331791	0.0904793	0.00100917	0.0319329	0.0944762	0.0476783	0.0224418	0.0189878	0.0486282	0.0435639	0.0327761	0.00704278	0.0228531	0.036988	0.0232612	0.845094	0.154906	0.2310534
1944	-89.11237	-119.0681	29.95578	0.0212123	0.00114816	0.000372283	0.00220472	0.00415945	0.0119256	0.0167692	0.035237	0.000215867	0.0155452	0.0251405	0.0247073	0.0520067	0.043381	0.0795807	0.124904	0.0149872	0.0179379	0.0332982	0.0195695	0.0087453	0.0034351	0.0111698	0.0172783	0.00767421	0.00150999	0.00283419	0.0150484	0.00999386	0.2473482	1.752652	0.46251	0.686561	0.889297	1.12448	1.45654	2.16211	0.5575487	7.085767	0.0341038	0.00184594	0.000598533	0.00354461	0.0066873	0.0191732	0.0269605	0.0566519	0.000347057	0.0249925	0.0404194	0.0397228	0.0836131	0.0697453	0.127945	0.200813	0.0240955	0.0288394	0.0535348	0.0314626	0.0140601	0.00552274	0.0179581	0.0277789	0.0123381	0.00242766	0.00455663	0.0241939	0.0160675	0.876326	0.123674	0.6219921
1980	-89.21277	-120.2245	31.01171	0.0711884	0.0545946	0.00252911	0.0189553	0.0568144	0.0184949	0.0469901	0.183882	0.00716605	0.0344375	0.055113	0.0277498	0.0627837	0.0522675	0.00282068	0.181342	0.0378555	1.70472e-05	0.0652036	0.0286311	0.0175779	0.0181082	0.084582	0.0281085	0.0901543	0.00984536	0.0189887	0.051866	0.0683326	0.7748799	1.22512	0.372235	0.61757	0.860395	1.16226	1.61925	2.68648	0.7145589	1.581045	0.0509799	0.0390967	0.00181117	0.0135744	0.0406864	0.0132447	0.0336509	0.131683	0.00513181	0.0246616	0.0394679	0.0198724	0.0449611	0.0374302	0.00201996	0.129864	0.0271094	1.2208e-05	0.0466941	0.0205035	0.012588	0.0129678	0.0605715	0.0201293	0.064562	0.00705053	0.0135983	0.0371427	0.0489348	0.61256	0.38744	1.396399
2016	-94.50657	-123.4615	28.95494	0.0219355	0.00941377	0.00314769	0.0100239	0.0510216	0.0234752	0.0137702	0.0326032	0.0095292	0.0123594	0.0271669	0.00579892	0.0416246	0.041769	0.00786119	0.167025	0.00613492	4.7397e-06	0.0249522	0.000123992	0.0117633	0.0129615	0.00151633	0.00499269	0.0733792	0.020954	0.0153899	0.0210134	0.040067	0.1559926	1.844007	0.370174	0.6159	0.859669	1.16324	1.62364	2.70143	0.718573	11.82112	0.0308178	0.0132257	0.0044223	0.0140829	0.0716819	0.0329811	0.0193462	0.0458053	0.0133879	0.0173641	0.0381677	0.00814709	0.0584797	0.0586826	0.0110444	0.234658	0.00861916	6.65896e-06	0.0350562	0.0001742	0.0165266	0.01821	0.00213035	0.0070144	0.103093	0.029439	0.0216218	0.0295224	0.0562914	0.922004	0.0779963	0.7117779
2052	-93.35632	-124.2644	30.90809	0.00236226	0.0198305	0.0134167	0.00272278	0.000779886	0.00429618	0.00699744	0.044422	0.0125832	0.0294084	0.0121913	0.016007	0.0930736	0.0465259	0.0310072	0.0596368	0.00335558	0.0132274	0.0105416	0.00495463	0.0149677	0.0153047	0.00327635	0.0324904	0.0101733	0.0073778	0.00382862	0.0084773	0.00538706	0.7137662	1.286234	0.137549	0.380035	0.739456	1.35234	2.63134	7.27015	1.434407	1.802038	0.0044687	0.0375135	0.0253804	0.0051507	0.00147531	0.0081271	0.0132371	0.0840333	0.0238038	0.055632	0.0230624	0.0302805	0.176068	0.0880133	0.0586564	0.112815	0.00634776	0.0250224	0.0199416	0.00937269	0.0283145	0.0289519	0.00619788	0.0614623	0.0192448	0.0139566	0.00724262	0.0160366	0.0101907	0.643117	0.356883	0.5286235
2088	-83.70796	-115.2704	31.56248	0.0131014	0.0117646	0.0176913	0.0151018	0.05017	0.0223768	0.0424342	0.0741696	0.00866832	0.038884	0.0123721	0.0484638	0.0141985	0.051929	0.0549472	0.182952	0.0265063	0.0177117	0.0280014	0.0296737	0.00804231	0.0139646	0.00076074	0.0331424	0.0835869	0.0627033	0.00743431	0.065774	0.00665539	0.5920431	1.407957	0.86748	0.933016	0.978602	1.02187	1.07179	1.15276	0.1027938	2.378132	0.0125591	0.0112776	0.016959	0.0144766	0.0480932	0.0214505	0.0406776	0.0710994	0.00830949	0.0372744	0.01186	0.0464577	0.0136108	0.0497794	0.0526727	0.175379	0.025409	0.0169785	0.0268423	0.0284454	0.0077094	0.0133865	0.00072925	0.0317704	0.0801269	0.0601077	0.00712657	0.0630513	0.00637989	0.703978	0.296022	1.043182
2124	-94.48935	-126.4032	31.91389	0.00621062	0.00762261	0.011945	0.00190863	0.0244134	0.0227422	0.0314937	0.0614692	0.00139009	0.00601344	0.0211874	0.00237614	0.0291405	0.0175553	0.040596	0.0220181	0.00271718	0.0273973	0.0112037	0.00371842	0.0234912	0.0213068	0.0222464	0.0221953	0.0382885	0.00168714	0.00245207	0.0160379	0.00604067	0.865575	1.134425	0.338744	0.589817	0.848141	1.17905	1.69544	2.95208	0.7827303	1.310603	0.012253	0.0150387	0.0235664	0.00376555	0.0481654	0.0448684	0.0621343	0.121273	0.00274252	0.011864	0.041801	0.00468791	0.0574916	0.034635	0.0800924	0.0434398	0.00536076	0.0540525	0.0221038	0.00733612	0.0463461	0.0420365	0.0438902	0.0437894	0.0755399	0.00332858	0.00483772	0.0316414	0.0119177	0.567212	0.432788	0.506865
