Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
8136	-90.17161	-121.1623	30.99066	0.0187793	0.00413577	0.0131808	0.0118133	0.0141634	0.00278411	0.0609614	0.00295703	0.0211961	0.0971606	0.0400715	0.0283699	0.0281202	0.0176887	0.0351979	0.134815	0.0113265	0.0105597	0.00103919	0.0433187	0.0495602	0.0895377	0.00724603	0.0454375	0.0503515	0.00113749	0.00554078	0.0275742	0.0443764	0.3761554	1.623845	0.96338	0.98197	0.99434	1.00569	1.01836	1.03801	0.0269756	4.316952	0.0204478	0.00450323	0.0143519	0.0128629	0.0154218	0.00303148	0.0663778	0.00321976	0.0230794	0.105793	0.0436318	0.0308905	0.0306186	0.0192603	0.0383252	0.146793	0.0123329	0.0114979	0.00113152	0.0471675	0.0539636	0.0974931	0.00788984	0.0494746	0.0548252	0.00123856	0.00603307	0.0300241	0.0483193	0.811922	0.188078	0.9184008
8172	-90.89015	-121.0951	30.20499	0.00599061	0.0043452	0.000453165	0.00363796	0.0147202	0.00100643	0.0170107	0.024048	0.00881278	0.00715699	0.00274324	0.000694752	0.0162123	0.011672	0.00547948	0.0182227	3.98991e-05	0.00328221	0.00753642	0.0137139	0.00464987	0.00295981	0.000967468	0.00384078	0.00530425	0.0159821	0.000150261	0.0121239	0.0082078	0.7110756	1.288924	0.0749093	0.282558	0.674149	1.48335	3.53909	13.3495	1.873816	1.81264	0.0271111	0.0196646	0.00205085	0.016464	0.0666176	0.00455471	0.0769834	0.108832	0.0398831	0.0323897	0.0124148	0.00314417	0.0733703	0.052823	0.024798	0.0824688	0.000180567	0.014854	0.0341068	0.0620637	0.0210435	0.0133949	0.00437837	0.0173818	0.0240049	0.0723287	0.00068002	0.054868	0.0371452	0.644462	0.355538	0.2209652
8208	-97.60118	-126.9583	29.35711	0.000705398	0.00715527	0.00368222	0.0199313	0.00128244	0.0159117	0.0671128	0.232488	0.0464378	0.0179177	0.0813165	0.0151606	0.0607117	0.104362	0.0502302	0.0747065	0.000363009	0.0565173	0.0147161	0.084529	0.0438969	0.0447008	0.00336492	0.00698058	0.0411565	0.0700509	0.01684	0.0807738	0.102895	0.2729928	1.727007	0.422871	0.657205	0.877255	1.13992	1.5216	2.36479	0.6223368	6.326201	0.000516436	0.00523852	0.00269583	0.0145921	0.000938903	0.0116493	0.0491347	0.170209	0.0339981	0.0131179	0.0595334	0.0110994	0.0444483	0.0764052	0.0367745	0.0546941	0.000265766	0.0413774	0.0107739	0.0618854	0.0321378	0.0327263	0.00246353	0.00511063	0.0301315	0.0512857	0.0123289	0.0591361	0.0753316	0.863504	0.136496	1.365896
8244	-95.20302	-127.1206	31.91754	8.04403e-05	0.0226381	0.0145995	0.0257067	0.00796707	0.0152578	0.0903598	0.0476436	0.000278071	0.0187847	0.0302357	0.0123171	0.124423	0.0475944	0.0251308	0.160626	0.022173	0.0186201	0.0126166	0.00392725	0.0226217	0.00506446	0.00394056	0.0246526	0.0159805	0.025138	0.0325528	0.0152312	0.03668	0.7959611	1.204039	0.554518	0.750079	0.914188	1.09387	1.33319	1.80337	0.4263618	1.512686	9.11152e-05	0.0256423	0.0165369	0.0291181	0.00902434	0.0172825	0.102351	0.0539662	0.000314973	0.0212775	0.0342482	0.0139517	0.140935	0.0539104	0.0284659	0.181942	0.0251155	0.0210911	0.0142908	0.00444842	0.0256238	0.00573654	0.00446349	0.0279242	0.0181013	0.028474	0.0368728	0.0172524	0.0415477	0.602019	0.397981	0.8828417
8280	-89.39477	-120.6013	31.20654	0.00145705	0.03129	0.0166252	0.0415136	0.0316299	0.0235864	0.088035	0.0715122	0.000658798	0.0302045	0.0124633	0.0735529	0.0739435	0.018947	0.0674463	0.27736	0.00790782	0.0384808	0.00624184	0.00491069	0.022094	0.0217706	0.0404556	0.00926277	0.0601434	0.0240495	0.0687948	0.0767896	0.0125229	0.644102	1.355898	0.601062	0.78015	0.925468	1.08053	1.2818	1.66372	0.3680833	2.105098	0.00116225	0.0249591	0.0132614	0.0331142	0.0252303	0.0188142	0.070223	0.0570432	0.000525504	0.0240932	0.00994159	0.058671	0.0589825	0.0151135	0.0537999	0.221242	0.00630783	0.030695	0.00497893	0.00391711	0.0176237	0.0173657	0.0322702	0.00738864	0.0479746	0.0191836	0.0548756	0.0612528	0.00998917	0.677949	0.322051	1.25365
8316	-87.98224	-118.4049	30.42265	0.00738425	0.0359945	0.000331925	0.0109555	0.0115573	0.0340549	0.0357204	0.0342526	0.000831463	0.025879	0.0344138	0.0522617	0.0395847	0.0536463	0.057632	0.075125	0.00310831	0.0564087	0.0387433	0.0116745	0.00195326	0.0259561	0.0258777	0.0142762	0.0021401	0.00320555	0.0298119	0.0485555	0.00958558	0.2741123	1.725888	0.785497	0.888918	0.963931	1.03742	1.12496	1.27308	0.1745769	6.296279	0.00945582	0.0460924	0.000425042	0.0140289	0.0147996	0.0436085	0.0457413	0.0438617	0.00106472	0.033139	0.0440682	0.066923	0.0506897	0.0686961	0.0738	0.0962004	0.00398031	0.0722335	0.0496122	0.0149497	0.00250123	0.0332378	0.0331373	0.0182812	0.00274047	0.00410483	0.0381753	0.0621771	0.0122747	0.862944	0.137056	0.7809219
8352	-100.6846	-129.2654	28.58082	0.00178459	0.00359437	0.00172952	0.00158736	0.00970653	0.00214753	0.00391202	0.0175739	0.00512059	0.00360592	0.0177154	0.0187439	0.019164	0.0140046	0.000482683	0.00717674	0.00479792	0.00235689	0.00366494	0.00707935	0.00033176	0.00228818	0.000259113	0.001186	0.00643288	0.0108789	0.00689303	0.000220648	0.00497582	0.2425393	1.757461	0.118688	0.35366	0.723048	1.38303	2.82758	8.42547	1.541047	7.246086	0.00994668	0.0200338	0.00963976	0.00884742	0.054101	0.0119696	0.0218043	0.0979509	0.0285405	0.0200982	0.0987398	0.104472	0.106814	0.0780568	0.00269032	0.0400008	0.026742	0.0131365	0.0204271	0.0394579	0.00184912	0.0127536	0.00144421	0.00661037	0.0358547	0.0606354	0.0384195	0.00122982	0.0277335	0.87873	0.12127	0.1794152
8388	-93.26235	-124.4481	31.18579	0.00677551	0.00791435	0.00996117	0.0162316	0.00459502	0.0190851	0.0720118	0.0379667	0.0388396	0.0311528	0.0326398	0.0186485	0.0276309	0.00740523	0.0397306	0.0853092	0.00838432	0.0202029	0.021005	0.00434365	0.00519409	0.0349195	0.000371796	0.0242407	0.00407375	0.041133	0.0517803	0.0329514	0.0436357	0.6012827	1.398717	0.347671	0.597347	0.851504	1.17439	1.67407	2.87628	0.763921	2.326222	0.00905655	0.0105788	0.0133147	0.0216961	0.00614197	0.0255103	0.0962552	0.0507485	0.0519153	0.0416407	0.0436283	0.0249267	0.0369331	0.00989826	0.0531062	0.114029	0.011207	0.0270044	0.0280765	0.00580598	0.00694272	0.0466755	0.000496964	0.0324015	0.00544522	0.0549808	0.0692127	0.0440448	0.058326	0.699359	0.300641	0.748134
8424	-87.49717	-118.6243	31.1271	0.0014713	0.0296704	0.0149775	0.0501382	0.00386689	0.0115051	0.0576377	0.0289952	0.0231603	0.0110149	0.0592504	0.0065409	0.0282268	0.0119481	0.06443	0.252398	0.00790383	0.00362263	0.055022	0.0449129	0.0474244	0.01843	0.0105952	0.021584	0.0447157	0.0285289	0.0477797	0.0170053	0.0166791	0.4366385	1.563361	0.941066	0.97081	0.9908	1.00929	1.03007	1.06263	0.04392094	3.580448	0.00144325	0.0291047	0.014692	0.0491823	0.00379317	0.0112858	0.0565388	0.0284424	0.0227187	0.0108049	0.0581208	0.0064162	0.0276887	0.0117203	0.0632017	0.247586	0.00775315	0.00355357	0.053973	0.0440566	0.0465202	0.0180786	0.0103932	0.0211725	0.0438632	0.027985	0.0468687	0.0166811	0.0163611	0.781681	0.218319	1.019435
8460	-96.88442	-127.7783	30.89392	0.0120177	0.0213665	0.011761	0.0128457	0.050722	0.0544161	0.00906291	0.0476204	0.000174898	0.0244473	0.0315235	0.0296823	0.0252784	0.0568815	0.0604491	0.0771451	0.0835846	0.0144474	0.0362063	0.152434	0.0886615	0.0385823	0.0218742	0.0207349	0.121873	0.0156351	0.000458513	0.179665	0.0434562	0.6359786	1.364021	0.46823	0.690688	0.890962	1.12238	1.44783	2.1357	0.5486617	2.14476	0.00894835	0.0159094	0.00875723	0.00956485	0.0377675	0.0405181	0.00674822	0.0354581	0.000130229	0.0182034	0.0234723	0.0221014	0.0188222	0.0423539	0.0450103	0.0574421	0.0622369	0.0107575	0.0269591	0.113502	0.0660172	0.0287283	0.0162875	0.0154391	0.0907463	0.0116418	0.000341408	0.133778	0.0323574	0.682011	0.317989	1.343007
8496	-93.36566	-123.5955	30.22982	0.0131365	0.0307944	0.00221419	0.000646508	0.0131661	0.0235483	0.0225677	0.023161	0.00212617	0.0357265	0.0141411	0.0187079	0.0163375	0.01435	0.0423919	0.124878	0.0748068	0.000645715	0.00374794	0.0100579	0.0196699	0.0331554	0.00324375	0.0183691	0.0584484	0.00677703	0.00619938	0.0486873	0.00951365	0.4485946	1.551405	0.17636	0.429011	0.767957	1.30216	2.33095	5.67021	1.254687	3.458368	0.0190049	0.044551	0.00320332	0.000935321	0.0190477	0.0340679	0.0326493	0.0335076	0.00307599	0.0516864	0.0204583	0.0270652	0.0236359	0.0207606	0.0613295	0.180664	0.108225	0.000934173	0.00542224	0.014551	0.0284569	0.0479668	0.00469281	0.026575	0.0845588	0.0098045	0.0089688	0.0704372	0.0137636	0.775703	0.224297	0.691216
8532	-102.8402	-133.5412	30.70104	0.0520744	0.0260845	0.000692807	0.0197082	0.013429	0.0405971	0.0207406	0.013702	0.000362718	0.0298206	0.042244	0.0663123	0.101535	0.0370605	0.0232829	0.221765	0.0207679	0.00425272	0.0118404	0.0267717	0.0214067	0.0240997	0.0164512	0.0751486	0.0567259	0.0638799	0.00676446	0.0838502	0.0160821	0.6395118	1.360488	0.252145	0.51072	0.810883	1.23322	1.95802	3.96598	0.9962102	2.127386	0.0457816	0.0229324	0.000609086	0.0173266	0.0118062	0.0356912	0.0182343	0.0120462	0.000318886	0.026217	0.0371391	0.058299	0.0892648	0.032582	0.0204693	0.194967	0.0182583	0.00373881	0.0104096	0.0235366	0.0188199	0.0211874	0.0144632	0.0660674	0.049871	0.0561605	0.00594702	0.0737175	0.0141387	0.680244	0.319756	1.137453
8568	-99.41431	-129.8141	30.39975	0.0277514	0.00385148	0.0013951	0.0166284	0.010923	0.0160761	0.00918674	0.224863	0.00198518	0.01364	0.0340148	0.00777504	0.0465586	0.0922208	0.060139	0.106766	0.0246656	0.0110286	0.0349896	0.0192672	0.154757	0.00153715	0.0085812	0.0603921	0.031326	0.0741166	0.0015247	0.0873565	0.0344936	0.3733123	1.626688	0.671013	0.823183	0.941101	1.06258	1.2148	1.49028	0.2884804	4.357445	0.0227879	0.00316263	0.00114558	0.0136544	0.0089694	0.0132008	0.00754365	0.184645	0.00163012	0.0112004	0.0279311	0.00638443	0.0382314	0.0757267	0.0493828	0.0876706	0.020254	0.00905611	0.0287315	0.0158212	0.127078	0.00126222	0.00704641	0.0495907	0.0257232	0.0608605	0.001252	0.0717324	0.0283243	0.813344	0.186656	1.217811
8604	-101.248	-131.7769	30.52889	0.043482	0.00548501	0.026168	0.0157911	0.0170931	0.00910196	0.0230081	0.0220911	0.0345123	0.0723621	0.0331342	0.0341809	0.0809619	0.004286	0.0580809	0.0398062	0.0694941	0.0688316	0.00225044	0.0358808	0.00953471	0.00261195	0.0163263	0.00811823	0.00986916	0.00543991	0.0212562	0.0457469	0.0253229	0.4428655	1.557135	0.31682	0.57088	0.83955	1.19111	1.75168	3.15636	0.8311106	3.516044	0.0517502	0.006528	0.031144	0.0187938	0.0203434	0.0108327	0.0273831	0.0262918	0.041075	0.0861219	0.0394347	0.0406805	0.0963571	0.005101	0.0691251	0.0473755	0.0827086	0.0819202	0.00267837	0.0427036	0.0113478	0.00310861	0.0194308	0.00966194	0.0117458	0.00647432	0.0252982	0.0544459	0.0301381	0.778567	0.221433	0.8402281
8640	-91.29004	-121.7857	30.49563	0.00638713	0.00804055	0.00715899	0.010062	0.0122225	0.0991517	0.0217567	0.028208	0.0268632	0.0387138	0.0930425	0.0291831	0.198827	0.0241768	0.050724	0.426093	0.0769539	0.0830679	0.00158346	0.0214256	0.00798181	0.0145513	0.0937606	0.0180006	0.00974007	0.024861	0.000908151	0.00813329	0.0493248	0.4660973	1.533903	0.734724	0.860416	0.95418	1.04802	1.16223	1.36105	0.2228933	3.29095	0.00428406	0.00539307	0.00480178	0.00674894	0.00819807	0.0665044	0.0145929	0.0189201	0.0180181	0.0259667	0.0624067	0.0195741	0.13336	0.0162162	0.0340223	0.285795	0.0516156	0.0557165	0.00106208	0.0143709	0.00535367	0.00976006	0.0628884	0.0120736	0.00653299	0.0166751	0.000609128	0.00545528	0.0330838	0.766951	0.233049	1.490904
8676	-99.55912	-129.8588	30.29964	0.0246472	0.000339866	0.00238229	0.0101359	0.0191159	0.0414218	0.0345095	0.0661297	0.00414372	0.00321337	0.0390345	0.0251593	0.0428753	0.00841958	0.025304	0.0539364	0.0128979	0.0137488	7.43141e-05	0.00833178	0.00667391	0.000900545	0.0312205	0.0400849	0.0232839	0.0102436	0.000326008	0.0113928	0.0494955	0.3735111	1.626489	0.282521	0.539854	0.82504	1.21206	1.85235	3.53956	0.913961	4.354593	0.0404422	0.000557667	0.00390897	0.0166314	0.0313662	0.0679666	0.0566247	0.108508	0.00679919	0.00527263	0.0640495	0.0412825	0.0703516	0.0138152	0.0415198	0.0885012	0.0211635	0.0225596	0.000121938	0.0136711	0.0109508	0.00147765	0.051228	0.065773	0.0382052	0.0168081	0.000534928	0.0186938	0.0812144	0.813244	0.186756	0.6094426
8712	-92.89872	-122.9103	30.01161	0.0160931	0.00348106	0.00703292	0.0204778	0.000877336	0.0171828	0.0387961	0.0548332	0.0139135	0.0130127	0.0924167	0.0989712	0.0566168	0.0733893	0.00655914	0.250596	0.0347619	0.0158338	8.58117e-05	0.013797	0.0349086	0.0806079	0.0253689	0.0709784	0.0259856	0.00612848	0.00151109	0.0733663	0.00528098	0.2735756	1.726424	0.729603	0.857486	0.953165	1.04914	1.1662	1.37061	0.2279507	6.310592	0.0139592	0.00301949	0.00610039	0.0177626	0.000761006	0.0149044	0.0336519	0.0475626	0.0120686	0.0112873	0.0801627	0.0858481	0.0491097	0.0636582	0.00568943	0.217368	0.0301526	0.0137343	7.44335e-05	0.0119676	0.0302799	0.0699197	0.0220051	0.061567	0.02254	0.00531587	0.00131073	0.0636383	0.00458075	0.863212	0.136788	1.152864
8748	-92.73164	-124.6264	31.89474	0.0330714	0.0461261	0.030269	0.0137061	0.0221978	0.0417788	0.0269562	0.0936477	0.0085277	0.037352	0.0521186	0.00744091	0.139993	0.0371847	0.0198336	0.135276	0.0905518	0.00702418	0.00536682	0.0174348	0.0119137	0.0370163	0.0346471	0.00840172	0.0769187	0.00218471	0.0255459	0.046155	0.0224355	0.7503327	1.249667	0.879162	0.939123	0.980595	1.01979	1.06482	1.13745	0.09312087	1.665484	0.0292389	0.0407808	0.0267613	0.0121177	0.0196254	0.0369372	0.0238324	0.0827952	0.00753946	0.0330234	0.0460788	0.00657861	0.123769	0.0328756	0.0175352	0.119599	0.0800582	0.00621018	0.00474488	0.0154143	0.0105331	0.0327267	0.030632	0.00742808	0.0680049	0.00193154	0.0225855	0.0408063	0.0198356	0.624834	0.375166	1.131075
8784	-88.71445	-119.1732	30.45878	0.0136128	0.00148818	0.00470849	0.010291	0.00342411	0.00724318	0.0275803	0.0357821	0.0147354	0.0187467	0.00584018	0.00189137	0.0158802	0.00842666	0.0194807	0.086983	0.017202	0.00388171	0.0347677	0.00221562	0.0139982	0.0067218	0.00324845	0.0304267	0.0105112	0.000260268	0.00529972	0.00918984	0.0256225	0.4565821	1.543418	0.216575	0.474214	0.792337	1.26209	2.10875	4.61734	1.106164	3.380373	0.0309763	0.00338638	0.0107143	0.0234173	0.00779163	0.016482	0.0627594	0.0814229	0.0335307	0.0426585	0.0132894	0.00430385	0.0361358	0.019175	0.0443287	0.197931	0.0391436	0.0088329	0.0791146	0.00504169	0.0318531	0.0152956	0.00739191	0.0692366	0.0239184	0.000592244	0.0120596	0.0209117	0.0583045	0.771709	0.228291	0.4394602
8820	-91.98868	-122.6634	30.67477	0.0197462	0.0014477	0.0219167	0.00919701	0.00354262	0.0698447	0.0782927	0.0844022	0.0143769	0.00661835	0.0334149	0.00358135	0.0593611	0.046358	0.0955582	0.145619	0.0639546	0.119144	0.0506886	0.0193962	0.0066456	0.0767397	0.000967791	0.0846245	0.0485818	0.0212378	0.016624	0.0273989	0.0129519	0.5341488	1.465851	0.442052	0.671578	0.883196	1.13225	1.48903	2.26218	0.5902611	2.744275	0.0158958	0.0011654	0.017643	0.00740361	0.00285182	0.0562252	0.0630258	0.067944	0.0115735	0.00532778	0.0268991	0.00288299	0.0477858	0.0373183	0.0769245	0.117224	0.0514836	0.095911	0.0408044	0.015614	0.00534972	0.0617756	0.000779074	0.0681229	0.0391085	0.0170964	0.0133823	0.0220561	0.0104263	0.732926	0.267074	1.242233
8856	-97.29089	-128.7932	31.50231	0.00599565	0.0291383	0.0105193	0.0501967	0.00543152	0.0205293	0.00401516	0.0779861	0.0185856	0.109891	0.0785027	0.0578362	0.0142658	0.00478548	0.0120645	0.193561	0.103968	0.00708992	0.0974517	0.000408335	0.0401559	0.0696732	0.00478587	0.0583223	0.000887924	0.0128905	0.0272134	0.0140596	0.0160891	0.6575804	1.34242	0.72373	0.854113	0.951993	1.05043	1.17081	1.38173	0.2337949	2.041453	0.00523043	0.0254194	0.00917674	0.0437902	0.00473831	0.0179092	0.00350271	0.0680329	0.0162135	0.0958655	0.0684835	0.0504547	0.0124451	0.00417472	0.0105247	0.168858	0.0906989	0.00618505	0.0850141	0.00035622	0.0350309	0.0607809	0.00417506	0.0508787	0.0007746	0.0112453	0.0237402	0.0122652	0.0140357	0.67121	0.32879	1.1463
8892	-101.0943	-132.2011	31.10683	0.0109978	0.00896245	0.0154265	0.00420618	0.00178366	0.0864511	0.0987455	0.0778951	0.0189055	0.0873177	0.0266231	0.0227737	0.0738807	0.0695429	0.0401643	0.0114592	0.0397939	0.0055434	0.0911907	0.0181489	0.011048	0.0136529	0.00885927	0.00912478	0.0493794	0.00790714	0.0021117	0.114298	0.0157854	0.5362945	1.463706	0.583305	0.768824	0.921255	1.08548	1.30069	1.71437	0.3897669	2.729295	0.0105547	0.00860137	0.014805	0.00403672	0.0017118	0.0829682	0.0947673	0.0747569	0.0181439	0.0837998	0.0255505	0.0218562	0.0709042	0.0667412	0.0385461	0.0109976	0.0381907	0.00532007	0.0875168	0.0174177	0.0106029	0.0131029	0.00850235	0.00875716	0.04739	0.00758858	0.00202662	0.109693	0.0151495	0.731853	0.268147	1.041979
8928	-96.85243	-124.917	28.06457	0.00222759	0.00426077	0.00330284	0.00587662	0.0016043	0.0102246	0.00549309	0.0063047	0.00448564	0.00399596	0.00750292	0.000556379	0.0068537	0.00520408	0.00617623	0.01851	0.00384471	0.00647193	0.00384526	0.0012811	0.00591005	0.00544808	0.000625164	0.000737867	0.00211422	0.00261587	0.000244901	0.000277324	0.00371492	0.2585303	1.74147	0.0682837	0.270081	0.664716	1.5044	3.7026	14.6448	1.940778	6.736038	0.0171735	0.0328482	0.0254631	0.0453055	0.0123683	0.0788259	0.0423487	0.0486058	0.0345819	0.0308067	0.0578434	0.00428938	0.0528383	0.0401206	0.0476154	0.142702	0.0296406	0.0498951	0.0296449	0.00987661	0.0455632	0.0420017	0.00481967	0.00568855	0.0162995	0.0201669	0.00188805	0.00213801	0.02864	0.870735	0.129265	0.1297108
8964	-86.35723	-116.7867	30.42943	0.00323569	0.00338195	0.00222239	0.00450761	0.0011603	0.00809027	0.0396616	0.0313993	0.00460539	0.032887	0.00959085	0.00404978	0.00175528	0.0267718	0.0406732	0.0705085	0.0193818	0.00878925	0.0296092	0.00904768	0.000797875	0.013261	0.0114786	0.0199773	0.00800368	0.0437051	0.0264467	0.00103388	0.00188286	0.4141886	1.585811	0.258547	0.517004	0.813983	1.22853	1.93422	3.86776	0.9780783	3.828718	0.00677042	0.00707646	0.00465018	0.00943181	0.00242782	0.0169282	0.0829888	0.0657005	0.0096364	0.0688134	0.0200681	0.00847384	0.00367278	0.0560177	0.0851054	0.147533	0.0405549	0.0183908	0.0619549	0.0189315	0.00166949	0.0277475	0.024018	0.041801	0.016747	0.0914493	0.0553375	0.00216331	0.00393972	0.792906	0.207094	0.4779157
9000	-93.56681	-123.3196	29.7528	0.00195606	0.00277208	0.00507466	0.00683058	0.00588124	0.00980837	0.0176378	0.0211411	0.00274401	0.0154945	0.00126794	0.00320259	0.0368758	0.0526333	0.0256381	0.015815	0.0195928	0.0108487	0.00709232	0.00992973	0.00169329	0.0179913	0.00187752	0.023898	0.00606805	0.0109885	0.00343271	0.000718624	8.85065e-06	0.2889084	1.711092	0.256945	0.51544	0.813214	1.22969	1.94009	3.89188	0.982572	5.922609	0.00577157	0.00817932	0.0149733	0.0201544	0.0173532	0.0289406	0.0520423	0.062379	0.0080965	0.0457182	0.0037412	0.00944959	0.108806	0.1553	0.0756478	0.0466638	0.0578107	0.0320102	0.0209266	0.0292987	0.00499623	0.0530853	0.00553981	0.0705134	0.0179044	0.0324228	0.0101286	0.00212038	2.61148e-05	0.855546	0.144454	0.3389135
9036	-96.38157	-123.8446	27.46303	0.0015971	0.00213601	0.00176268	0.00462155	0.00229564	0.00535237	0.00871459	0.00208344	0.000985998	0.00138336	0.00581962	0.00208662	0.00542765	0.011177	0.00149251	0.0194318	0.00323666	0.00378137	0.00801382	0.00332871	0.00118769	0.00718414	0.000437275	0.00120563	0.00396973	0.00129833	0.000601978	6.92383e-05	1.08714e-06	0.2046158	1.795384	0.0609811	0.255586	0.653375	1.53052	3.91258	16.3985	2.022562	8.774416	0.0144294	0.0192984	0.0159254	0.0417546	0.0207405	0.0483574	0.0787342	0.0188234	0.00890826	0.0124983	0.0525789	0.0188521	0.0490375	0.100982	0.0134844	0.175561	0.0292425	0.0341638	0.072403	0.0300741	0.0107305	0.064907	0.00395067	0.0108926	0.0358656	0.0117301	0.00543873	0.000625552	9.82205e-06	0.897692	0.102308	0.1106836
9072	-92.4889	-122.7325	30.24357	0.00719658	0.0020903	0.00868401	0.00509537	0.00458298	0.010724	0.0261622	0.00241606	0.000978631	0.08026	0.0118724	0.00722495	0.043078	0.0425073	0.0109479	0.0772139	0.00572082	0.0187774	0.0376393	0.00482655	0.00281299	0.0262334	0.00377124	0.00265108	0.0113041	0.0359275	0.00843389	0.006679	0.0594868	0.3543459	1.645654	0.290212	0.546972	0.828419	1.20712	1.82825	3.44576	0.89454	4.644202	0.0127306	0.0036977	0.0153618	0.00901359	0.00810718	0.0189706	0.0462804	0.00427395	0.00173118	0.141978	0.0210019	0.0127808	0.076204	0.0751943	0.0193666	0.13659	0.01012	0.0332168	0.0665831	0.00853805	0.00497611	0.0464063	0.00667124	0.0046897	0.0199966	0.0635549	0.0149193	0.011815	0.105231	0.822827	0.177173	0.5652987
9108	-92.55073	-123.0021	30.45141	0.0055002	0.0142757	0.0157208	0.000191336	0.00514001	0.0174455	0.013123	0.0303273	0.00386517	0.0194476	0.00548261	0.0275862	0.118794	0.0106032	0.00933658	0.0670904	0.0161385	0.00366085	0.05392	0.0230771	0.015379	0.0436121	0.0043478	0.00503507	0.0225269	0.0259528	0.0196145	0.0117653	0.087777	0.3873263	1.612674	0.338825	0.589886	0.848172	1.17901	1.69524	2.95137	0.7825559	4.163605	0.00789424	0.0204894	0.0225635	0.000274618	0.00737727	0.0250389	0.018835	0.0435276	0.00554754	0.0279124	0.00786899	0.0395934	0.1705	0.0152183	0.0134005	0.0962924	0.023163	0.00525429	0.0773894	0.0331217	0.0220729	0.0625948	0.00624024	0.00722665	0.0323321	0.0372491	0.028152	0.0168864	0.125983	0.806337	0.193663	0.6967362
9144	-92.41222	-121.4595	29.04728	0.00861626	0.0123899	0.00305219	0.000527253	0.0117723	0.0195107	0.0211575	0.0329937	0.00109687	0.00696602	0.0208326	0.0158108	0.0264643	0.00683012	0.0487532	0.0928184	0.0168694	0.00650714	0.0607824	0.017692	0.000307084	0.0378291	0.00227892	0.00206375	0.0116364	0.00181207	0.00823457	0.00392664	0.0741996	0.1895973	1.810403	0.241857	0.500449	0.80576	1.24106	1.99821	4.13468	1.026332	9.548674	0.0150179	0.0215953	0.00531989	0.00091899	0.0205188	0.0340067	0.036877	0.0575072	0.00191182	0.0121416	0.0363107	0.0275578	0.0461267	0.0119047	0.0849757	0.16178	0.029403	0.0113418	0.105942	0.0308368	0.00053524	0.0659352	0.0039721	0.00359708	0.020282	0.00315839	0.0143527	0.00684403	0.129328	0.905201	0.0947986	0.5737312
9180	-93.64349	-123.1905	29.547	0.0015485	0.00185408	0.00401287	0.000144726	0.0105761	0.00649591	0.00872232	0.0300092	0.00036522	0.00572712	0.00422825	0.0172129	0.0571667	0.00830479	0.00574209	0.0358497	0.00384076	0.0037174	0.00110214	0.00563675	0.00784249	0.0138452	0.000688422	0.00517654	0.0191692	0.00285733	0.0249666	0.00496028	0.00233065	0.3344615	1.665538	0.147703	0.393468	0.747514	1.33777	2.5415	6.77033	1.382905	4.979761	0.00526533	0.00630437	0.0136448	0.000492109	0.0359617	0.0220879	0.0296583	0.102039	0.00124185	0.0194737	0.0143772	0.0585287	0.194382	0.0282385	0.0195246	0.121899	0.0130596	0.0126402	0.00374758	0.0191665	0.0266666	0.0470773	0.00234082	0.0176016	0.0651805	0.00971571	0.0848931	0.0168663	0.00792486	0.832769	0.167231	0.2940942
